,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,pred_value
791,2252,20,2,85.0,10667,1,1,1,1,1,1,1,1,2,1,1,1,6,6,1971,1971,1,1,5,5,2,302.0,1,1,1,1,1,1,5,838.0,2,0.0,749.0,1587.0,1,1,1,1,1587,0,0,1587,0.0,0.0,2,0,3,1,1,7,1,1,3,1,1971.0,1,2.0,525.0,1,1,1,0,44,0,0,0,0,1,2,1,0,3,2007,1,1,186805
792,2253,80,2,56.0,8872,1,1,2,2,1,1,1,2,2,1,1,3,6,5,1997,1997,1,1,1,1,1,0.0,1,1,2,2,1,1,4,0.0,2,0.0,384.0,384.0,1,2,1,1,754,630,0,1384,0.0,0.0,2,1,3,1,1,7,1,1,2,3,1997.0,2,2.0,390.0,1,1,1,0,0,0,0,0,0,1,2,1,0,3,2007,1,1,148032
793,2254,80,2,-1.0,10147,1,1,2,1,1,4,1,2,2,1,1,3,6,5,1994,1994,1,1,3,3,2,32.0,1,1,2,2,1,1,6,186.0,2,0.0,206.0,392.0,1,2,1,1,924,770,0,1694,0.0,0.0,2,1,3,1,1,7,1,1,2,3,1994.0,2,2.0,398.0,1,1,1,256,64,0,0,0,0,1,1,1,0,3,2007,1,1,183207
794,2255,60,2,-1.0,8637,1,1,2,1,1,1,1,2,2,1,1,2,6,5,1999,2000,1,1,1,1,1,0.0,1,1,2,2,1,1,2,871.0,2,0.0,52.0,923.0,1,2,1,1,947,767,0,1714,1.0,0.0,2,1,3,1,1,7,1,1,2,1,2000.0,2,2.0,451.0,1,1,1,256,48,0,0,0,0,1,2,1,0,4,2007,1,3,200946
795,2256,60,2,63.0,7875,1,1,1,1,1,1,1,2,2,1,1,2,7,5,1996,1996,1,1,3,3,1,0.0,2,1,2,2,1,1,1,414.0,2,0.0,277.0,691.0,1,2,1,1,691,862,0,1553,0.0,0.0,2,1,3,1,2,6,1,0,1,1,1996.0,2,2.0,420.0,1,1,1,0,44,0,0,0,0,1,2,1,0,8,2007,1,1,186332
796,2257,60,2,60.0,7500,1,1,1,1,1,1,1,2,2,1,1,2,6,5,1999,2003,1,1,1,1,1,0.0,1,1,2,2,1,1,4,0.0,2,0.0,938.0,938.0,1,3,1,1,957,1342,0,2299,0.0,0.0,3,1,5,1,1,7,1,1,2,1,1999.0,2,2.0,482.0,1,1,1,188,30,0,0,0,0,1,2,1,0,8,2007,1,1,194432
797,2258,20,2,-1.0,9556,1,1,2,1,1,2,1,2,2,1,1,1,7,5,1992,1993,1,1,3,3,2,52.0,1,1,2,2,1,1,4,0.0,2,0.0,1168.0,1168.0,1,2,1,1,1187,0,0,1187,0.0,0.0,2,0,3,1,2,6,1,0,1,1,1992.0,3,2.0,420.0,1,1,1,0,21,0,0,0,0,1,2,1,0,8,2007,1,1,172542
798,2259,60,2,-1.0,7655,1,1,2,1,1,4,1,2,2,1,1,2,6,5,1993,1994,1,1,3,3,1,0.0,1,1,2,2,1,1,4,0.0,2,0.0,903.0,903.0,1,2,1,1,910,732,0,1642,0.0,0.0,2,1,3,1,1,7,1,1,2,1,1993.0,3,2.0,392.0,1,1,1,290,84,0,0,0,0,1,2,1,0,7,2007,1,1,179061
799,2260,20,2,160.0,18160,2,1,1,1,1,1,1,2,2,1,1,1,6,6,1964,1964,1,1,3,3,4,138.0,1,1,1,1,1,4,5,550.0,2,0.0,752.0,1302.0,1,4,1,1,1128,0,0,1128,1.0,0.0,1,0,3,1,1,6,1,1,2,1,1964.0,1,2.0,480.0,1,1,3,0,108,246,0,0,0,1,1,1,0,3,2007,1,5,131273
800,2261,120,2,38.0,4740,1,1,2,1,1,1,1,3,2,1,2,1,8,5,1988,1988,1,1,6,7,1,0.0,2,1,1,2,1,2,3,248.0,2,0.0,918.0,1166.0,1,2,1,1,1179,0,0,1179,1.0,0.0,2,0,2,1,1,5,1,0,1,1,1988.0,3,2.0,480.0,1,1,1,0,108,0,0,135,0,1,2,1,0,10,2007,1,1,192739
801,2262,120,2,35.0,5118,1,1,2,2,1,1,1,3,2,1,2,1,8,5,1990,1990,1,1,6,7,1,0.0,2,1,2,2,1,2,3,926.0,2,0.0,386.0,1312.0,1,2,1,1,1321,0,0,1321,1.0,0.0,1,0,1,1,2,4,1,1,2,1,1990.0,3,2.0,484.0,1,1,1,0,64,140,0,0,0,1,2,1,0,8,2007,1,1,206114
802,2263,60,2,98.0,12328,1,1,2,1,1,1,1,3,2,1,1,2,8,5,2005,2005,2,1,1,1,3,146.0,2,1,2,3,1,3,3,986.0,2,0.0,163.0,1149.0,1,3,1,1,1164,1377,0,2541,1.0,0.0,3,1,4,1,3,10,1,1,3,3,2005.0,2,3.0,729.0,1,1,1,120,32,0,0,0,0,1,2,1,0,7,2007,1,1,348047
803,2264,20,2,52.0,51974,1,1,2,1,1,4,1,3,3,1,1,1,9,5,2006,2007,2,1,1,1,2,710.0,3,1,2,3,1,4,3,1101.0,2,0.0,1559.0,2660.0,1,3,1,1,2338,0,0,2338,1.0,0.0,2,1,4,1,2,8,1,2,3,1,2005.0,2,3.0,1110.0,4,1,1,0,135,0,0,322,0,1,2,1,0,6,2007,3,2,436112
804,2265,190,2,195.0,41600,1,1,2,1,1,3,1,2,2,1,5,1,5,5,1969,1990,1,1,3,3,1,0.0,1,1,1,2,1,2,2,1047.0,2,0.0,53.0,1100.0,2,1,1,1,1424,0,0,1424,1.0,0.0,1,1,3,1,1,7,4,0,1,6,1969.0,1,3.0,828.0,1,1,2,144,0,0,0,0,0,1,2,1,0,11,2007,1,1,132366
805,2266,120,2,61.0,8035,1,1,2,2,1,1,1,3,2,1,2,1,9,5,2006,2006,1,1,5,5,2,165.0,2,1,2,3,1,2,3,797.0,2,0.0,815.0,1612.0,1,3,1,1,1612,0,0,1612,1.0,0.0,2,0,2,1,3,6,1,1,3,1,2006.0,2,2.0,556.0,1,1,1,0,164,0,0,0,0,1,2,1,0,3,2007,1,1,281595
806,2267,20,2,85.0,14082,1,1,2,2,1,1,1,3,2,1,1,1,8,5,2006,2006,2,1,1,1,2,945.0,2,1,2,3,4,2,3,1558.0,2,0.0,662.0,2220.0,1,3,1,1,2234,0,0,2234,1.0,0.0,1,1,1,1,2,7,1,1,3,1,2006.0,3,2.0,724.0,1,1,1,390,80,0,0,0,0,1,2,1,0,1,2007,1,1,364624
807,2268,20,2,81.0,13870,1,1,2,2,1,1,1,3,7,3,1,1,10,5,2006,2007,2,1,6,7,2,250.0,3,1,2,3,1,2,3,1152.0,2,0.0,590.0,1742.0,1,3,1,1,2042,0,0,2042,1.0,0.0,2,0,3,1,3,8,1,1,3,1,2007.0,2,3.0,724.0,1,1,1,240,52,0,0,174,0,1,2,1,0,10,2007,3,2,365456
808,2269,20,2,-1.0,10960,1,1,2,1,1,1,1,12,2,1,1,1,6,5,1984,1984,2,1,3,3,1,0.0,1,1,1,2,1,1,3,256.0,2,0.0,1028.0,1284.0,1,1,1,1,1284,0,0,1284,1.0,0.0,2,0,3,1,1,5,1,0,1,1,1984.0,1,2.0,480.0,1,1,1,0,0,192,0,0,0,1,2,1,0,4,2007,2,3,160219
809,2270,60,2,78.0,12090,1,1,1,1,1,1,1,12,2,1,1,2,7,7,1981,2003,1,1,5,5,2,306.0,2,1,1,2,1,1,2,321.0,2,0.0,404.0,725.0,1,3,1,1,725,754,0,1479,0.0,0.0,2,1,3,1,2,6,1,1,2,1,1981.0,3,2.0,484.0,1,1,1,167,72,0,0,0,0,1,2,1,0,3,2007,1,1,209398
810,2271,20,2,93.0,12299,1,1,1,1,1,1,1,12,2,1,1,1,7,6,1978,1985,1,1,4,4,3,67.0,1,1,1,2,1,1,3,1328.0,2,0.0,201.0,1529.0,1,1,1,1,1664,0,0,1664,1.0,0.0,2,0,3,1,2,7,1,1,2,1,1978.0,2,2.0,663.0,1,1,1,0,0,0,0,0,0,1,2,1,0,9,2007,1,1,225255
811,2272,60,2,61.0,11339,1,1,2,1,1,1,1,12,7,1,1,2,7,5,1979,1979,2,3,3,4,2,549.0,1,1,1,2,1,1,2,758.0,2,0.0,22.0,780.0,1,1,1,1,1085,845,0,1930,1.0,0.0,2,1,4,1,2,9,1,1,2,1,1979.0,2,2.0,481.0,1,1,1,192,72,0,0,0,0,1,2,1,0,3,2007,1,1,208120
812,2273,20,2,79.0,11850,1,1,1,1,1,3,1,12,2,1,1,1,6,6,1984,1984,1,1,4,4,2,98.0,1,1,1,2,1,1,2,781.0,2,0.0,372.0,1153.0,1,1,1,1,1177,0,0,1177,0.0,0.0,2,0,3,1,2,6,1,0,1,1,1984.0,2,2.0,495.0,1,1,1,204,103,0,0,0,0,1,1,1,0,8,2007,1,1,175569
813,2274,20,2,80.0,10400,1,1,1,1,1,1,1,12,2,1,1,1,6,5,1979,1999,1,1,5,5,2,253.0,1,1,1,2,1,1,3,903.0,2,0.0,356.0,1259.0,1,3,1,1,1353,0,0,1353,1.0,0.0,2,0,2,1,1,5,1,1,2,1,1979.0,3,2.0,478.0,1,1,1,240,141,0,0,0,0,1,2,1,0,8,2007,1,1,190247
814,2275,20,2,128.0,13001,1,1,2,1,1,1,1,12,3,1,1,1,6,5,1971,1971,2,1,3,3,2,176.0,1,1,1,1,1,3,2,492.0,4,121.0,1012.0,1625.0,1,1,1,1,1220,0,0,1220,0.0,1.0,2,0,2,1,1,6,1,1,2,1,1971.0,1,2.0,944.0,1,1,1,0,0,249,0,0,0,1,2,1,0,9,2007,1,1,146301
815,2276,80,2,64.0,8991,1,1,2,1,1,4,1,12,3,1,1,3,7,6,1976,1976,1,1,4,4,3,130.0,1,1,1,2,1,2,3,624.0,3,604.0,0.0,1228.0,1,1,1,1,1324,0,0,1324,0.0,1.0,2,0,3,1,2,5,1,1,5,1,1976.0,2,2.0,585.0,1,1,1,407,36,0,0,0,0,1,2,1,0,2,2007,1,1,211533
816,2277,60,2,80.0,8000,1,1,1,1,1,1,1,12,3,1,1,2,6,6,1974,1974,1,1,3,3,1,0.0,1,1,1,1,1,1,2,931.0,1,153.0,0.0,1084.0,1,1,1,1,1084,793,0,1877,1.0,0.0,2,1,4,1,1,8,1,1,2,1,1974.0,1,2.0,488.0,1,1,1,0,96,0,0,0,0,1,2,1,0,11,2007,1,1,177958
817,2278,20,2,63.0,9457,1,1,1,1,1,1,1,1,2,1,1,1,5,6,1970,1990,1,1,5,5,1,0.0,1,1,1,1,1,1,2,566.0,2,0.0,359.0,925.0,1,1,1,1,1422,0,0,1422,1.0,0.0,1,0,3,1,1,7,2,0,1,2,1988.0,1,2.0,576.0,1,1,1,252,0,0,0,0,0,1,4,1,0,9,2007,1,1,141293
818,2279,20,2,66.0,7920,1,1,1,1,1,1,1,1,2,1,1,1,5,5,1970,2002,1,1,3,3,2,32.0,1,1,1,1,1,1,2,81.0,5,619.0,214.0,914.0,1,3,1,1,914,0,0,914,0.0,0.0,1,0,3,1,3,5,1,0,1,1,1970.0,3,1.0,368.0,1,4,1,120,0,0,0,0,0,1,2,1,0,10,2007,1,1,85084
819,2280,20,2,-1.0,17199,1,1,1,1,1,3,1,1,2,1,1,1,4,7,1961,1961,1,1,5,5,1,0.0,1,2,3,1,1,1,2,314.0,2,0.0,600.0,914.0,1,3,1,1,914,0,0,914,0.0,0.0,1,0,2,1,1,4,1,0,1,5,1961.0,1,1.0,270.0,3,1,1,140,0,0,0,0,0,1,4,1,0,7,2007,1,1,91972
820,2281,120,1,33.0,4113,1,1,2,1,1,1,1,1,2,1,2,1,6,5,2001,2001,1,1,5,5,1,0.0,2,1,2,2,1,3,4,0.0,2,0.0,1337.0,1337.0,1,3,1,1,1337,0,0,1337,0.0,0.0,2,0,2,1,2,5,1,1,2,1,2001.0,2,2.0,511.0,1,1,1,136,68,0,0,0,0,1,2,1,0,7,2007,1,1,171336
821,2282,120,1,26.0,10943,1,1,3,1,1,3,1,1,2,1,2,1,6,5,1997,1998,1,1,5,5,1,0.0,2,1,2,2,1,1,3,930.0,2,0.0,475.0,1405.0,1,3,1,1,1337,0,0,1337,1.0,0.0,2,0,2,1,2,5,1,1,2,1,1997.0,2,2.0,522.0,1,1,1,0,68,0,0,0,0,1,2,1,0,10,2007,1,1,181604
822,2283,160,3,21.0,2205,1,1,1,1,1,1,1,4,2,1,3,2,6,6,1973,1973,1,1,3,3,2,567.0,1,1,1,1,1,1,2,312.0,2,0.0,213.0,525.0,1,1,1,1,525,567,0,1092,0.0,0.0,1,1,3,1,1,6,1,0,1,2,1973.0,1,1.0,264.0,1,1,1,144,0,0,0,0,0,1,2,1,0,2,2007,1,1,117499
823,2284,160,3,21.0,2058,1,1,1,1,1,1,1,4,2,1,3,2,6,5,1973,1973,1,1,3,3,2,265.0,1,1,1,1,1,1,4,0.0,2,0.0,672.0,672.0,1,3,1,1,672,546,0,1218,0.0,0.0,1,1,4,1,3,7,1,0,1,2,1973.0,1,1.0,264.0,1,1,1,0,28,0,0,0,0,1,2,1,0,12,2007,1,1,103463
824,2285,120,2,24.0,2304,1,1,1,1,1,1,1,5,2,1,3,1,7,7,1978,1978,1,1,4,6,1,0.0,1,1,1,2,1,1,3,632.0,2,6.0,423.0,1061.0,1,1,1,1,1055,0,0,1055,0.0,0.0,2,0,2,1,1,4,1,0,1,1,1978.0,1,1.0,319.0,1,1,1,108,32,0,0,0,0,1,2,1,0,4,2007,1,1,133059
825,2286,20,2,65.0,7150,1,1,1,1,1,1,1,1,2,1,1,1,5,6,1966,1966,2,1,3,3,2,52.0,1,1,1,1,1,1,5,725.0,2,0.0,263.0,988.0,1,1,1,1,988,0,0,988,1.0,0.0,1,0,3,1,1,5,1,0,1,2,1974.0,1,1.0,360.0,1,1,1,0,0,0,0,0,0,1,2,1,0,11,2007,1,1,102209
826,2287,20,2,96.0,12469,1,1,1,1,1,3,1,6,2,1,1,1,9,5,2006,2007,2,1,1,1,3,378.0,3,1,2,3,1,2,3,1151.0,2,0.0,639.0,1790.0,1,3,1,1,1816,0,0,1816,1.0,0.0,2,0,3,1,3,7,1,1,3,1,2007.0,2,3.0,730.0,1,1,1,186,36,0,0,0,0,1,2,1,0,8,2007,3,2,348785
827,2288,20,2,91.0,11825,1,1,1,1,1,1,1,6,2,1,1,1,8,5,2006,2007,1,1,6,7,3,302.0,2,1,2,3,1,3,4,0.0,2,0.0,1694.0,1694.0,1,3,1,1,1694,0,0,1694,0.0,0.0,2,0,3,1,2,7,1,1,3,1,2006.0,3,3.0,856.0,1,1,1,0,112,0,0,0,0,1,2,1,0,6,2007,3,2,287290
828,2289,20,2,110.0,14333,1,1,1,1,1,2,1,6,2,1,1,1,8,5,2007,2007,1,1,1,1,1,0.0,2,1,2,2,1,2,3,1518.0,2,0.0,590.0,2108.0,1,3,1,1,2122,0,0,2122,1.0,0.0,2,1,2,1,2,7,1,1,6,1,2007.0,2,3.0,938.0,1,1,1,130,142,0,0,0,0,1,2,1,0,11,2007,3,2,327414
829,2290,60,2,107.0,13641,1,1,1,1,1,1,1,6,2,1,1,2,9,5,2007,2007,2,1,6,7,2,456.0,3,1,2,3,1,2,3,1304.0,2,0.0,630.0,1934.0,1,3,1,1,1943,713,0,2656,1.0,0.0,2,1,3,1,3,8,1,1,3,1,2007.0,3,3.0,1040.0,1,1,1,268,58,0,0,0,0,1,2,1,0,12,2007,3,2,399925
830,2291,60,2,110.0,13440,1,1,1,1,1,1,1,6,2,1,1,2,8,5,2006,2007,2,1,1,1,2,190.0,2,1,2,3,1,1,4,0.0,2,0.0,1108.0,1108.0,1,3,1,1,1148,1402,0,2550,0.0,0.0,2,1,4,1,3,11,1,1,3,3,2006.0,2,3.0,670.0,1,1,1,120,39,0,0,0,0,1,2,1,0,3,2007,3,2,327161
831,2292,20,2,105.0,15431,1,1,1,1,1,1,1,6,2,1,1,1,10,5,2005,2006,2,1,1,1,2,400.0,3,1,2,3,1,2,3,1430.0,2,0.0,564.0,1994.0,1,3,1,1,2046,0,0,2046,1.0,0.0,2,1,2,1,3,7,1,2,3,1,2005.0,2,3.0,878.0,1,1,1,188,65,0,0,175,0,1,2,1,0,8,2007,1,1,379703
832,2293,20,2,107.0,13891,1,1,1,1,1,1,1,6,2,1,1,1,9,5,2007,2007,2,1,1,1,3,456.0,3,1,2,3,1,2,3,1812.0,2,0.0,740.0,2552.0,1,3,1,1,2552,0,0,2552,1.0,0.0,2,0,3,1,3,8,1,2,6,1,2007.0,2,3.0,932.0,1,1,1,130,28,0,0,0,0,1,2,1,0,10,2007,3,2,417855
833,2294,60,2,118.0,13654,1,1,2,1,1,4,1,6,2,1,1,2,9,5,2005,2006,1,1,5,5,2,365.0,2,1,2,3,1,2,4,0.0,2,0.0,1704.0,1704.0,1,3,1,1,1722,1036,0,2758,0.0,0.0,2,1,4,1,3,9,1,1,6,3,2005.0,2,3.0,814.0,1,1,1,282,55,0,0,0,0,1,2,1,0,5,2007,1,1,372202
834,2295,20,2,59.0,17169,1,1,3,1,1,4,1,6,2,1,1,1,10,5,2007,2007,2,1,6,7,2,970.0,3,1,2,3,1,4,3,1684.0,2,0.0,636.0,2320.0,1,3,1,1,2290,0,0,2290,2.0,0.0,2,1,2,1,3,7,1,1,3,1,2007.0,2,3.0,1174.0,1,1,1,192,30,0,0,0,0,1,2,1,0,8,2007,3,2,441037
835,2296,60,2,134.0,16659,1,1,2,1,1,2,1,6,2,1,1,2,8,5,2007,2008,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,1582.0,1582.0,1,3,1,1,1582,570,0,2152,0.0,0.0,2,1,3,1,2,7,1,1,3,2,2007.0,1,2.0,728.0,1,1,1,0,368,0,0,0,0,1,2,1,0,6,2007,3,2,264332
836,2297,60,2,82.0,9709,1,1,2,1,1,1,1,6,2,1,1,2,8,5,2007,2007,1,1,1,1,3,120.0,3,1,2,3,1,2,3,778.0,2,0.0,140.0,918.0,1,3,1,1,958,1142,0,2100,1.0,0.0,2,1,3,1,3,8,1,2,3,3,2007.0,2,3.0,786.0,1,1,1,172,104,0,0,0,0,1,2,1,0,9,2007,3,2,318217
837,2298,20,2,94.0,13615,1,1,2,2,1,2,2,6,2,1,1,1,9,5,2006,2006,2,1,5,5,3,510.0,3,1,2,3,1,2,4,0.0,2,0.0,1802.0,1802.0,1,3,1,1,1802,0,0,1802,0.0,0.0,2,1,3,1,3,7,1,1,3,1,2006.0,2,3.0,843.0,1,1,1,158,105,0,0,0,0,1,2,1,0,6,2007,1,1,334574
838,2299,60,2,99.0,13069,1,1,2,1,1,1,1,6,2,1,1,2,8,5,2004,2004,1,1,1,1,2,502.0,2,1,2,2,1,4,4,0.0,2,0.0,1706.0,1706.0,1,3,1,1,1718,1238,0,2956,0.0,0.0,2,1,5,1,3,11,1,1,6,3,2004.0,3,3.0,916.0,1,1,1,194,50,0,0,0,0,1,2,1,0,8,2007,1,1,366768
839,2300,60,2,110.0,14277,1,1,1,1,1,1,1,6,2,1,1,2,8,5,2003,2003,1,1,1,1,2,280.0,2,1,2,3,1,3,3,938.0,2,0.0,379.0,1317.0,1,3,1,1,1217,1168,0,2385,1.0,0.0,2,1,3,1,2,7,1,1,3,1,2003.0,2,3.0,818.0,1,1,1,192,228,0,0,0,0,1,2,1,0,1,2007,1,1,324486
840,2301,60,2,-1.0,12568,1,1,1,1,1,1,1,6,2,1,1,2,8,5,2007,2007,2,1,1,1,3,246.0,2,1,2,3,1,4,3,669.0,2,0.0,226.0,895.0,1,3,1,1,895,923,0,1818,1.0,0.0,2,1,3,1,3,8,1,1,3,1,2007.0,2,3.0,774.0,1,1,1,196,104,0,0,0,0,1,2,1,0,8,2007,3,2,317823
841,2302,20,2,70.0,9926,1,1,2,1,1,1,1,6,2,1,1,1,7,5,2005,2006,1,1,1,1,2,210.0,2,1,2,2,1,3,3,1178.0,2,0.0,436.0,1614.0,1,3,1,1,1614,0,0,1614,1.0,0.0,2,0,3,1,2,7,1,0,1,1,2005.0,3,3.0,878.0,1,1,1,100,38,0,0,0,0,1,2,1,0,5,2007,1,1,257293
842,2303,20,2,71.0,9254,1,1,2,1,1,1,1,6,2,1,1,1,8,5,2005,2005,1,1,1,1,2,210.0,2,1,2,2,1,1,3,119.0,2,0.0,1602.0,1721.0,1,3,1,1,1721,0,0,1721,1.0,0.0,2,0,3,1,2,7,1,0,1,1,2005.0,3,2.0,554.0,1,1,1,168,27,0,0,0,0,1,2,1,0,1,2007,1,1,253514
843,2304,60,2,92.0,10732,1,1,2,1,1,2,1,6,2,1,1,2,8,5,2006,2007,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,1298.0,1298.0,1,3,1,1,1298,530,0,1828,0.0,0.0,2,1,3,1,2,7,1,0,1,3,2006.0,3,3.0,876.0,1,1,1,0,40,0,0,0,0,1,2,1,0,2,2007,3,2,244041
844,2305,120,2,34.0,3901,1,1,1,1,1,1,1,6,2,1,3,1,6,5,2005,2006,1,1,1,1,3,182.0,2,1,2,2,1,4,2,866.0,2,0.0,436.0,1302.0,1,3,1,1,1302,0,0,1302,1.0,0.0,1,1,1,1,2,5,1,1,3,1,2005.0,3,2.0,631.0,1,1,1,110,50,0,0,0,0,1,2,1,0,8,2007,3,2,217424
845,2306,120,2,34.0,3903,1,1,1,1,1,1,1,6,2,1,3,1,6,5,2005,2006,1,1,1,1,3,182.0,2,1,2,2,1,4,2,1030.0,2,0.0,272.0,1302.0,1,3,1,1,1302,0,0,1302,1.0,0.0,1,1,1,1,2,5,1,1,3,1,2005.0,3,2.0,631.0,1,1,1,110,50,0,0,0,0,1,2,1,0,5,2007,1,1,212257
846,2307,120,2,41.0,6289,1,1,2,1,1,1,1,6,2,1,2,1,6,5,2005,2006,1,1,1,1,3,256.0,2,1,2,2,1,4,2,762.0,2,0.0,600.0,1362.0,1,3,1,1,1362,0,0,1362,1.0,0.0,2,0,2,1,2,6,1,1,3,1,2005.0,3,2.0,460.0,1,1,1,192,28,0,0,0,0,1,2,1,0,6,2007,1,1,226064
847,2308,120,2,34.0,4590,1,1,1,1,1,1,1,6,2,1,3,1,8,5,2006,2006,1,1,1,1,3,108.0,2,1,2,2,4,3,3,24.0,2,0.0,1530.0,1554.0,1,3,1,1,1554,0,0,1554,0.0,0.0,2,0,2,1,2,6,1,1,3,1,2006.0,3,2.0,627.0,1,1,1,156,73,0,0,0,0,1,2,1,0,5,2007,9,1,247285
848,2309,120,2,48.0,7841,1,1,2,1,1,1,1,6,2,1,2,1,9,5,2005,2005,2,1,5,5,2,394.0,3,1,2,3,1,1,3,848.0,2,0.0,729.0,1577.0,1,3,1,1,1577,0,0,1577,1.0,0.0,2,0,2,1,3,6,1,1,3,1,2005.0,3,2.0,564.0,1,1,1,203,39,0,0,0,0,1,2,1,0,5,2007,1,1,299502
849,2310,120,2,48.0,6240,1,1,1,1,1,1,1,6,2,1,2,1,8,5,2006,2006,2,1,5,5,2,176.0,2,1,2,2,1,1,3,24.0,2,0.0,1300.0,1324.0,1,3,1,1,1324,0,0,1324,0.0,0.0,2,0,2,1,2,6,1,1,3,1,2006.0,2,2.0,550.0,1,1,1,0,38,0,0,0,0,1,2,1,0,9,2007,3,2,224618
850,2311,120,2,48.0,3242,1,1,1,1,1,1,1,6,2,1,2,1,7,5,2003,2003,1,1,1,9,3,235.0,2,1,2,2,1,1,3,1000.0,2,0.0,405.0,1405.0,1,3,1,1,1405,0,0,1405,1.0,0.0,2,0,2,1,2,6,1,1,3,1,2003.0,3,2.0,478.0,1,1,1,136,36,0,0,0,0,1,2,1,0,3,2007,1,1,235835
851,2312,60,2,59.0,15810,1,1,2,1,1,1,1,2,8,1,1,2,6,5,2007,2007,1,1,1,1,5,-1.0,2,1,1,2,1,1,4,0.0,2,0.0,768.0,768.0,1,3,1,1,768,728,0,1496,0.0,0.0,3,0,3,1,2,7,1,0,1,1,2007.0,1,2.0,572.0,1,1,1,100,0,0,0,0,0,1,2,1,0,5,2007,3,2,190987
852,2313,60,2,65.0,10237,1,1,1,1,1,1,1,2,8,1,1,2,6,5,2005,2006,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,768.0,768.0,1,3,1,1,768,768,0,1536,0.0,0.0,2,1,3,1,2,6,1,1,3,1,2005.0,2,2.0,400.0,1,1,1,100,38,0,0,0,0,1,2,1,0,6,2007,1,1,157558
853,2314,60,2,58.0,13204,1,1,2,1,1,1,1,2,8,1,1,2,7,5,2006,2007,1,1,1,1,3,44.0,1,1,2,2,1,1,4,0.0,2,0.0,608.0,608.0,1,3,1,1,608,850,0,1458,0.0,0.0,2,0,3,1,2,6,1,0,1,3,2007.0,2,2.0,454.0,1,1,1,100,33,0,0,0,0,1,2,1,0,5,2007,3,2,178191
854,2315,60,2,62.0,8857,1,1,2,1,1,1,1,2,2,1,1,2,6,5,2006,2006,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,738.0,738.0,1,3,1,1,738,757,0,1495,0.0,0.0,2,1,3,1,2,7,1,1,3,1,2006.0,3,2.0,440.0,1,1,1,100,30,0,0,0,0,1,2,1,0,3,2007,3,2,185943
855,2316,60,2,63.0,9729,1,1,2,1,1,1,1,2,2,1,1,2,6,5,2006,2007,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,698.0,698.0,1,3,1,1,698,1048,0,1746,1.0,0.0,2,1,3,1,2,6,1,1,3,3,2007.0,1,3.0,350.0,1,1,1,0,34,0,0,0,0,1,2,1,0,6,2007,3,2,216356
856,2317,20,2,88.0,12216,1,1,2,1,1,2,1,2,2,1,1,1,6,5,2005,2005,1,1,1,1,1,0.0,1,1,2,2,1,4,3,918.0,2,0.0,408.0,1326.0,1,3,1,1,1326,0,0,1326,1.0,0.0,2,0,3,1,2,6,1,0,1,1,2005.0,2,2.0,388.0,1,1,1,120,23,0,0,0,0,1,2,3,2000,6,2007,1,1,187864
857,2318,60,2,72.0,8229,1,1,2,1,1,1,1,2,2,1,1,2,6,5,2007,2007,1,1,1,1,3,22.0,2,1,2,2,1,4,4,0.0,2,0.0,752.0,752.0,1,3,1,1,752,752,0,1504,0.0,0.0,2,1,3,1,2,6,1,0,1,1,2007.0,2,2.0,440.0,1,1,1,100,32,0,0,0,0,1,2,1,0,12,2007,3,2,198791
858,2319,60,2,64.0,7713,1,1,1,1,1,1,1,2,2,1,1,2,7,5,2007,2007,1,1,1,1,3,16.0,2,1,2,2,1,1,4,0.0,2,0.0,728.0,728.0,1,3,1,1,728,728,0,1456,0.0,0.0,2,1,3,1,2,7,1,0,1,1,2007.0,2,2.0,400.0,1,1,1,100,24,0,0,0,0,1,2,1,0,7,2007,3,2,203765
